time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
245,2151;4,5380;4,9263;9,6200;4,5548;6,2483;9,6200;6,2483
470,2715;12,5470;4,3204;14,3900;4,3540;8,1862;14,3900;8,1862
715,7596;18,9390;3,9728;19,6600;4,0909;12,7586;19,6600;12,7586
945,1590;24,4120;3,7240;23,4900;3,8597;13,5103;23,4900;13,5103
1162,9508;28,5630;3,5403;22,9600;4,0202;13,8069;22,9600;13,8069
1386,8035;31,7630;3,4092;27,3100;3,8111;15,4828;27,3100;15,4828
1610,6726;34,6460;3,2902;31,2700;3,6067;16,8897;31,2700;16,8897
1844,6508;37,0990;3,1842;29,6500;3,7183;17,9172;29,6500;17,9172
2075,9415;38,8890;3,1137;27,9300;3,8417;16,8276;27,9300;16,8276
2291,2192;41,0230;3,0316;34,6600;3,4822;20,6621;34,6600;20,6621
2556,5989;42,1220;2,9716;32,2200;3,6079;17,6000;32,2200;17,6000
2802,2301;43,9360;2,9099;34,8200;3,5135;20,2966;34,8200;20,2966
3041,3939;45,5850;2,8453;35,7000;3,5207;20,8207;35,7000;20,8207
3265,5378;46,6480;2,7985;36,8700;3,4375;21,3310;36,8700;21,3310
3506,5493;47,9180;2,7458;38,7600;3,3310;22,1034;38,7600;22,1034
3733,1949;48,8580;2,7185;39,9300;3,2885;22,4690;39,9300;22,4690
3971,8554;49,5470;2,6903;39,7900;3,2890;21,9793;39,7900;21,9793
4198,6054;50,3590;2,6610;38,5300;3,3226;21,9241;38,5300;21,9241
4439,0831;50,7210;2,6476;39,8200;3,2907;22,7241;39,8200;22,7241
4661,8319;51,0070;2,6359;40,3300;3,2674;22,8897;40,3300;22,8897
4900,7495;42,2760;2,9749;33,7700;3,5212;18,2276;33,7700;18,2276
5132,3554;42,6700;2,9589;33,9700;3,5561;19,7172;33,9700;19,7172
5372,7139;43,3150;2,9282;36,5300;3,3609;21,1241;36,5300;21,1241
5620,9312;44,2670;2,8923;35,0600;3,3717;18,0483;35,0600;18,0483
5914,5713;45,0740;2,8568;35,9100;3,4280;20,4345;35,9100;20,4345
6155,4229;46,0200;2,8233;38,4000;3,2913;20,8759;38,4000;20,8759
6412,6602;46,6520;2,7975;36,1200;3,5439;21,0552;36,1200;21,0552
6670,5826;47,2330;2,7714;38,8900;3,2699;21,9034;38,8900;21,9034
6937,7992;48,3540;2,7332;36,1200;3,4225;20,8828;36,1200;20,8828
7190,9833;48,9390;2,7130;39,2200;3,3210;21,8069;39,2200;21,8069
7468,4714;49,2740;2,6960;40,3800;3,2161;22,3103;40,3800;22,3103
7711,4211;50,3220;2,6564;38,8300;3,3129;22,3931;38,8300;22,3931
7977,4603;51,2730;2,6215;41,3500;3,1742;22,4828;41,3500;22,4828
8209,5961;51,5120;2,6115;39,6800;3,2867;22,9862;39,6800;22,9862
8490,2203;51,8280;2,5902;43,1500;3,1549;23,6069;43,1500;23,6069
8724,0094;52,5280;2,5637;42,1700;3,1521;24,5379;42,1700;24,5379
9001,0863;53,4600;2,5362;41,8500;3,1938;25,5172;41,8500;25,5172
9244,7904;54,3440;2,5043;42,6200;3,1601;24,1034;42,6200;24,1034
9510,6959;54,5380;2,4923;44,2700;3,0865;24,4345;44,2700;24,4345
9793,1600;55,1520;2,4661;46,4900;2,9557;25,0621;46,4900;25,0621
10047,2339;55,7490;2,4488;46,6800;2,9901;25,3655;46,6800;25,3655
10309,4822;56,0760;2,4337;44,8700;2,9956;25,2138;44,8700;25,2138
10595,4468;56,7950;2,4100;45,0500;3,0477;25,2621;45,0500;25,2621
10852,4096;57,4060;2,3876;42,4000;3,1761;23,0828;42,4000;23,0828
11106,3917;57,9760;2,3747;48,4900;2,8878;27,1379;48,4900;27,1379
11364,7767;58,4750;2,3477;46,0900;2,9965;26,3931;46,0900;26,3931
11634,7428;58,6170;2,3379;46,8300;2,9577;26,3310;46,8300;26,3310
11877,9883;59,4030;2,3100;47,8600;2,8576;27,7310;47,8600;27,7310
12135,3131;59,8970;2,2907;47,5500;2,9251;27,2414;47,5500;27,2414
12385,6174;60,3290;2,2777;49,0900;2,8780;27,7310;49,0900;27,7310
12613,2495;60,9710;2,2584;49,0500;2,8810;26,9034;49,0500;26,9034
12874,0772;61,2110;2,2481;48,7100;2,8996;27,1862;48,7100;27,1862
13116,4105;61,6800;2,2348;49,8400;2,8275;28,5586;49,8400;28,5586
13349,2052;61,9860;2,2163;49,2700;2,8879;26,8414;49,2700;26,8414
13594,1695;62,3440;2,2043;50,0900;2,8210;27,6414;50,0900;27,6414
13860,9397;62,4690;2,2033;50,9100;2,8000;28,1172;50,9100;28,1172
